COA,Org,Funding Org Name,Plan,Grade,Post,Class,Pos Nbr,Dept ID,Position Dept Name,Salary,FTE,Months
BL,HIST,HISTORY,AC1,FTX,FT2,PC - Associate Professor,00000282,BL-HIST,HISTORY,96900,1,10
BL,SPEA,THE O'NEILL SCHOOL - BL SPEA,AC1,FTX,FT3,PT - Assistant Professor,00005631,BL-SPEA,THE O'NEILL SCHOOL - BL SPEA,97090,1,10
BL,HEWD,HEALTH AND WELLNESS DESIGN,AC1,FVX,FA5,TL - Lecturer,00026143,BL-HEWD,HEALTH AND WELLNESS DESIGN,70000,1,10
BL,MGMT,DEPT MANGEMENT & ENTREP,AC1,FTX,FT3,PT - Assistant Professor,00004809,BL-BUS,KELLEY SCHOOL OF BUSINESS,178750,1,10
BL,BI,BIOLOGY,AC1,FTX,FT1,PR - Professor,00009753,BL-BI,BIOLOGY,120722,1,10
BL,IPRC,PREVENTION INSIGHTS,AC1,RSS,RSS,,00041738,BL-APHS,APPLIED HEALTH SCIENCE,54376,1,12
BL,THTR,"THEATRE, DRAMA AND CONTEMPORARY DANCE",AC1,FTX,FT3,PT - Assistant Professor,00005702,BL-THTR,"THEATRE, DRAMA AND CONTEMPORAR",69000,1,10
BL,LIIT,INFORMATION TECH&DIGITAL PROGR,AC1,LTX,LT3,LT - Assistant Librarian,00016785,BL-LIBR,LIBRARIES,62000,1,12
BL,WDWN,WOODWINDS,AC1,FTX,FT2,PC - Associate Professor,00000771,BL-MUS,JACOBS SCHOOL OF MUSIC,98652,1,10
BL,REL,RELIGIOUS STUDIES,AC1,FTX,FT1,PR - Professor,00013036,BL-REL,RELIGIOUS STUDIES,138713,1,10
BL,ARSD,ARTS & SCIENCES; DEAN,AC1,AAJ,AAJ,,00040043,BL-ARSD,ARTS & SCIENCES; DEAN,241327,1,12
BL,SOC,SOCIOLOGY,AC1,FTX,FT1,PR - Professor,00000503,BL-SOC,SOCIOLOGY,117575,1,10
BL,ENG,ENGLISH,AC1,FVX,FV5,TL - Lecturer,00000696,BL-ENG,ENGLISH,40000,1,10
BL,IPRC,PREVENTION INSIGHTS,AC1,RSS,RSS,,00023766,BL-APHS,APPLIED HEALTH SCIENCE,66794,1,12
BL,MGMT,DEPT MANGEMENT & ENTREP,AC1,FTX,FT1,PR - Professor,00010181,BL-BUS,KELLEY SCHOOL OF BUSINESS,284750,1,10
BL,ENG,ENGLISH,AC1,FTX,FT3,PT - Assistant Professor,00000285,BL-ENG,ENGLISH,67649,1,10
BL,BI,BIOLOGY,AC1,RSP,RSP,,00001044,BL-BI,BIOLOGY,56500,1,12
BL,CRIN,CURRICULUM & INSTRUCTION,AC1,FTX,FT1,PR - Professor,00004625,BL-EDUC,EDUCATION,128155,1,10
BL,ACTG,ACCOUNTING DEPARTMENT,AC1,FTX,FT2,PC - Associate Professor,00038919,BL-BUS,KELLEY SCHOOL OF BUSINESS,271750,1,10
BL,CPCS,"COMM, PROF, AND COMPUTER SKILL",AC1,FLX,FLS,TS - Senior Lecturer,00009314,BL-BUS,KELLEY SCHOOL OF BUSINESS,76137,1,10
BL,MBAL,BALLET,AC1,FVX,,,00042410,BL-MUS,JACOBS SCHOOL OF MUSIC,76688,1,12
BL,MUTH,MUSIC THEORY,AC1,FTX,FT1,PR - Professor,00019631,BL-MUS,JACOBS SCHOOL OF MUSIC,112328,1,10
BL,PL,PHILOSOPHY,AC1,FTX,FT3,PT - Assistant Professor,00005448,BL-PL,PHILOSOPHY,77900,1,10
BL,SRES,INSTITUTE OF SOCIAL RESEARCH,AC1,FCX,AAM,,00050598,BL-SOC,SOCIOLOGY,80835,1,12
BL,CLAS,CLASSICAL STUDIES,AC1,FTX,AAM,,00046287,BL-CLAS,CLASSICAL STUDIES,74406,1,10
BL,CRIN,CURRICULUM & INSTRUCTION,AC1,FTX,FT1,PR - Professor,00032831,BL-EDUC,EDUCATION,110285,1,10
BL,MGMT,DEPT MANGEMENT & ENTREP,AC1,FVX,FV5,TL - Lecturer,00054891,BL-BUS,KELLEY SCHOOL OF BUSINESS,83500,1,10
BL,MUVO,VOICE DEPARTMENT,AC1,FVX,FV3,PT - Assistant Professor,00023972,BL-MUS,JACOBS SCHOOL OF MUSIC,70000,1,10
BL,BI,BIOLOGY,AC1,FLX,FLS,TS - Senior Lecturer,00045554,BL-BI,BIOLOGY,60000,1,10
BL,STAT,STATISTICS,AC1,FTX,FT2,PC - Associate Professor,00032704,BL-STAT,STATISTICS,130129,1,10
BL,OADT,BUSINESS OPERATIONS & DECISION TECHNOLOG,AC1,FTX,FT2,PC - Associate Professor,00020846,BL-BUS,KELLEY SCHOOL OF BUSINESS,211150,1,10
BL,OADT,BUSINESS OPERATIONS & DECISION TECHNOLOG,AC1,FLX,FL5,TL - Lecturer,00052698,BL-BUS,KELLEY SCHOOL OF BUSINESS,81100,1,10
BL,SPAN,SPANISH & PORTUGUESE,AC1,FTX,FT2,PC - Associate Professor,00005610,BL-SPAN,SPANISH & PORTUGUESE,79386,1,10
BL,MUHI,MUSICOLOGY,AC1,FTX,FT1,PR - Professor,00005950,BL-MUS,JACOBS SCHOOL OF MUSIC,109149,1,10
BL,SLAV,SLAVIC & EAST EUROPEAN LANG & CULTURE,AC1,FLX,FLS,TS - Senior Lecturer,00029930,BL-SLAV,SLAVIC & EAST EUROPEAN LANG & ,66498,1,10
BL,ECON,ECONOMICS,AC1,FTX,FT2,PC - Associate Professor,00005008,BL-ECON,ECONOMICS,140371,1,10
BL,CLAS,CLASSICAL STUDIES,AC1,FTX,FT3,PT - Assistant Professor,00008145,BL-CLAS,CLASSICAL STUDIES,73047,1,10
BL,APHS,APPLIED HEALTH SCIENCE,AC1,RSX,RSP,,00009992,BL-APHS,APPLIED HEALTH SCIENCE,64676,1,12
BL,INFI,DEPARTMENT OF INFORMATICS,AC1,FTX,AAM,,00023545,BL-INFI,DEPARTMENT OF INFORMATICS,190233,1,10
BL,SPEA,THE O'NEILL SCHOOL - BL SPEA,AC1,FTX,FT1,PR - Professor,00008508,BL-SPEA,THE O'NEILL SCHOOL - BL SPEA,161927,1,12
BL,ACTG,ACCOUNTING DEPARTMENT,AC1,FTX,FT1,PR - Professor,00004431,BL-BUS,KELLEY SCHOOL OF BUSINESS,329500,1,10
BL,CGB,CGB SEQUENCING FACILITY,AC1,RSS,RSS,,00000928,BL-CGBI,GENOMICS AND BIOINFORMATICS,84455,1,12
BL,SPHS,SPEECH & HEARING SCIENCES,AC1,FTX,FT3,PT - Assistant Professor,00003879,BL-SPHS,SPEECH & HEARING SCIENCES,88000,1,10
BL,PDS,PROPOSAL DEVELOPMENT SERVICES,AC1,UAS,UAS,,00044140,UA-PDS,PROPOSAL DEVELOPMENT SERVICES,90046,1,12
BL,PHYS,PHYSICS,AC1,FTX,AAL,,00005427,BL-PHYS,PHYSICS,172337,1,10
BL,SPHS,SPEECH & HEARING SCIENCES,AC1,FCX,FC3,PT - Assistant Professor,00019934,BL-SPHS,SPEECH & HEARING SCIENCES,60580,1,12
BL,MSCI,IUSM - BLOOMINGTON,AC1,RSP,RSP,,00020409,IN-MSCI,IUSM - BLOOMINGTON,56484,1,12
BL,ACTG,ACCOUNTING DEPARTMENT,AC1,FLX,FLS,TS - Senior Lecturer,00041121,BL-BUS,KELLEY SCHOOL OF BUSINESS,100000,1,10
BL,PHYS,PHYSICS,AC1,FTX,FT3,PT - Assistant Professor,00005415,BL-PHYS,PHYSICS,89171,1,10
BL,OPT,OPTOMETRY,AC1,RSS,RSS,,00022972,BL-OPT,OPTOMETRY,92755,1,12
BL,MUIC,ORCHESTRAL CONDUCTING,AC1,FTX,FT1,PR - Professor,00005922,BL-MUS,JACOBS SCHOOL OF MUSIC,150000,1,10
BL,THTR,"THEATRE, DRAMA AND CONTEMPORARY DANCE",AC1,FTX,AAM,,00005699,BL-THTR,"THEATRE, DRAMA AND CONTEMPORAR",135770,1,10
BL,FAL,LIBRARY COLLECTION MANAGEMENT,AC1,LTX,AAN,,00005220,BL-LIBR,LIBRARIES,107886,1,12
BL,BI,BIOLOGY,AC1,FTX,AAL,,00004742,BL-BI,BIOLOGY,165384,1,10
BL,SOC,SOCIOLOGY,AC1,FTX,AAL,,00013017,BL-SOC,SOCIOLOGY,132895,1,10
BL,REL,RELIGIOUS STUDIES,AC1,FTX,FT2,PC - Associate Professor,00005534,BL-REL,RELIGIOUS STUDIES,79274,1,10
BL,KINE,KINESIOLOGY,AC1,FTX,FT1,PR - Professor,00005781,BL-KINE,KINESIOLOGY,147224,1,10
BL,MUED,MUSIC EDUCATION,AC1,FTX,FT1,PR - Professor,00005998,BL-MUS,JACOBS SCHOOL OF MUSIC,103189,1,10
BL,THTR,"THEATRE, DRAMA AND CONTEMPORARY DANCE",AC1,FTX,FT3,PT - Assistant Professor,00026932,BL-THTR,"THEATRE, DRAMA AND CONTEMPORAR",75122,1,10
BL,ACTG,ACCOUNTING DEPARTMENT,AC1,FVX,FV3,PT - Assistant Professor,00054754,BL-BUS,KELLEY SCHOOL OF BUSINESS,207000,1,10
BL,NSSE,NATIONAL SURVEY ON STUDENT ENG,AC1,RSX,RS2,RC - Associate Scientist;Scholar,00010611,BL-EDUC,EDUCATION,80758,1,12
BL,ACTG,ACCOUNTING DEPARTMENT,AC1,FTX,ACP,,00013387,BL-BUS,KELLEY SCHOOL OF BUSINESS,395520,1,12
BL,ANTH,ANTHROPOLOGY,AC1,RSX,,,00004071,BL-GEOL,EARTH AND ATMOSPHERIC SCIENCES,60245,1,10
BL,APHS,APPLIED HEALTH SCIENCE,AC1,FTX,AAM,,00032559,BL-APHS,APPLIED HEALTH SCIENCE,163434,1,10
BL,OPT,OPTOMETRY,AC1,FTX,FT1,PR - Professor,00010426,BL-OPT,OPTOMETRY,151681,1,10
BL,SOC,SOCIOLOGY,AC1,FLX,FL5,TL - Lecturer,00052700,BL-SOC,SOCIOLOGY,61500,1,10
BL,ELPS,LEADERSHIP & POLICY STUDIES,AC1,FTX,FT3,PT - Assistant Professor,00000038,BL-EDUC,EDUCATION,85000,1,10
BL,INAD,SICE ADMINISTRATION,AC1,AAI,AAI,,00023028,BL-INFO,LUDDY SCHOOL OF INFO COMP & EN,370800,1,12
BL,INFI,DEPARTMENT OF INFORMATICS,AC1,FTX,FT1,PR - Professor,00044249,BL-INFI,DEPARTMENT OF INFORMATICS,172175,1,10
BL,SPEA,THE O'NEILL SCHOOL - BL SPEA,AC1,FCX,AAM,,00048487,BL-SPEA,THE O'NEILL SCHOOL - BL SPEA,98749,1,12
BL,LISS,"LIBRARY SCIENCES,SOCIAL SCIENC",AC1,LTX,LT3,LT - Assistant Librarian,00014257,BL-LIBR,LIBRARIES,63062,1,12
BL,ISE,INTELLIGENT SYSTEMS ENGINEERING,AC1,RSP,RSP,,00052665,BL-ISRS,INTELLIGENT SYSTEMS ENGINEERIN,56650,1,12
BL,LIAH,LIBRARY ARTS & HUMANITIES,AC1,LTX,AAN,,00019643,BL-LIBR,LIBRARIES,89615,1,12
BL,ISE,INTELLIGENT SYSTEMS ENGINEERING,AC1,RSP,RSP,,00030004,BL-INFO,LUDDY SCHOOL OF INFO COMP & EN,55373,1,12
BL,SGIS,HAMILTON LUGAR SCHOOL,AC1,UAS,AAM,,00046925,BL-SGIS,HAMILTON LUGAR SCHOOL,84004,1,12
BL,PHYS,PHYSICS,AC1,FTX,FT2,PC - Associate Professor,00005436,BL-PHYS,PHYSICS,100000,1,10
BL,SOAD,ESKENAZI SCHOOL OF ART ARCH + DESIGN,AC1,FTX,FT2,PC - Associate Professor,00005362,BL-SOAD,ESKENAZI SCHOOL OF ART ARCH + ,88744,1,10
BL,MSCI,IUSM - BLOOMINGTON,AC1,FTX,FT2,PC - Associate Professor,00038249,IN-MSCI,IUSM - BLOOMINGTON,122880,1,12
BL,INFI,DEPARTMENT OF INFORMATICS,AC1,RSP,RSP,,00051487,BL-INRS,INFORMATICS RESEARCH,54590,1,12
BL,MGMT,DEPT MANGEMENT & ENTREP,AC1,FTX,FT3,PT - Assistant Professor,00054369,BL-BUS,KELLEY SCHOOL OF BUSINESS,175000,1,10
BL,BI,BIOLOGY,AC1,FTX,AAM,,00021816,BL-BI,BIOLOGY,176813,1,10
BL,SOAD,ESKENAZI SCHOOL OF ART ARCH + DESIGN,AC1,FTX,FT3,PT - Assistant Professor,00054555,BL-SOAD,ESKENAZI SCHOOL OF ART ARCH + ,72500,1,10
BL,PHYS,PHYSICS,AC1,FTX,FT3,PT - Assistant Professor,00005431,BL-PHYS,PHYSICS,89000,1,10
BL,BI,BIOLOGY,AC1,FLX,FLS,TS - Senior Lecturer,00042729,BL-BI,BIOLOGY,70003,1,10
BL,SPEA,THE O'NEILL SCHOOL - BL SPEA,AC1,FTX,FT2,PC - Associate Professor,00000218,BL-SPEA,THE O'NEILL SCHOOL - BL SPEA,157000,1,10
BL,ENG,ENGLISH,AC1,FTX,AAM,,00005064,BL-ENG,ENGLISH,77088,1,10
BL,FINH,ART HISTORY,AC1,FLX,FLS,TS - Senior Lecturer,00037872,BL-FINH,ART HISTORY,56369,0.75,10
BL,BFIN,FINANCE DEPARTMENT,AC1,FCX,ACP,,00042267,BL-BUS,KELLEY SCHOOL OF BUSINESS,261600,1,12
BL,JOUR,JOURNALISM,AC1,FRP,FRP,PR - Professor,00040579,BL-JOUR,JOURNALISM,151200,1,10
BL,BFIN,FINANCE DEPARTMENT,AC1,FVX,FV3,PT - Assistant Professor,00044522,BL-BUS,KELLEY SCHOOL OF BUSINESS,182000,1,10
BL,OADT,BUSINESS OPERATIONS & DECISION TECHNOLOG,AC1,FTX,FT3,PT - Assistant Professor,00054290,BL-BUS,KELLEY SCHOOL OF BUSINESS,190000,1,10
BL,SPAN,SPANISH & PORTUGUESE,AC1,FLX,FL5,TL - Lecturer,00024067,BL-SPAN,SPANISH & PORTUGUESE,45228,1,10
BL,SPEA,THE O'NEILL SCHOOL - BL SPEA,AC1,AAI,AAI,,00003332,BL-SPEA,THE O'NEILL SCHOOL - BL SPEA,376955,1,12
BL,CEPR,"CENTER FOR EVALUATION, POLICY, AND RESEA",AC1,RSX,RS3,RT - Assistant Scientist;Scholar,00000981,BL-CEPR,"CENTER FOR EVALUATION, POLICY,",78000,1,12
BL,ELPS,LEADERSHIP & POLICY STUDIES,AC1,FCX,FC3,PT - Assistant Professor,00021040,BL-EDUC,EDUCATION,87125,1,12
BL,BLAN,DEPT OF BUSINESS LAW & ETHICS,AC1,FLX,FL5,TL - Lecturer,00041154,BL-BUS,KELLEY SCHOOL OF BUSINESS,92000,1,10
BL,BIOC,BIOCHEMISTRY,AC1,FTX,AAM,,00034941,BL-BIOC,BIOCHEMISTRY,182850,1,10
BL,HIST,HISTORY,AC1,FTX,FT3,PT - Assistant Professor,00005187,BL-HIST,HISTORY,72000,1,10
BL,OADT,BUSINESS OPERATIONS & DECISION TECHNOLOG,AC1,FTX,FT3,PT - Assistant Professor,00052052,BL-BUS,KELLEY SCHOOL OF BUSINESS,187450,1,10
BL,LAWL,LAW LIBRARY,AC1,LTX,LT3,LT - Assistant Librarian,00038287,BL-LAWL,LAW LIBRARY,64684,1,12
BL,EMCX,ELECTRON MICROSCOPY CENTER,AC1,RSX,RS3,RT - Assistant Scientist;Scholar,00045839,BL-EMC,ELECTRON MICROSCOPY CENTER,78975,1,12
BL,LAWL,LAW LIBRARY,AC1,LTX,LT2,LC - Associate Librarian,00014130,BL-LAWL,LAW LIBRARY,73678,1,12
BL,CPCS,"COMM, PROF, AND COMPUTER SKILL",AC1,FLX,FL5,TL - Lecturer,00052734,BL-BUS,KELLEY SCHOOL OF BUSINESS,63036,1,10
BL,ENG,ENGLISH,AC1,FTX,ACP,,00005092,BL-ENG,ENGLISH,88667,1,10
BL,CPCS,"COMM, PROF, AND COMPUTER SKILL",AC1,FLX,FLS,TS - Senior Lecturer,00036535,BL-BUS,KELLEY SCHOOL OF BUSINESS,76328,1,10
BL,NELC,MIDDLE EASTERN LANGUAGES AND CULTURE,AC1,FTX,FT2,PC - Associate Professor,00037482,BL-NELC,MIDDLE EASTERN LANGUAGES AND C,91809,1,10
BL,SPHS,SPEECH & HEARING SCIENCES,AC1,FLX,AAM,,00042611,BL-SPHS,SPEECH & HEARING SCIENCES,85147,1,10
BL,MUSL,MUSIC LIBRARY,AC1,LTX,LT3,LT - Assistant Librarian,00019415,BL-LIBR,LIBRARIES,62000,1,12
BL,LCAT,LIBRARY CATALOGING,AC1,LTX,LT1,LI - Librarian,00013382,BL-LIBR,LIBRARIES,87000,1,12
BL,SPEA,THE O'NEILL SCHOOL - BL SPEA,AC1,FLX,FLS,TS - Senior Lecturer,00039091,BL-SPEA,THE O'NEILL SCHOOL - BL SPEA,89194,1,10
BL,EADM,EDUCATION ADMINISTRATION,AC1,AAI,AAI,,00004634,BL-EDUC,EDUCATION,333819,1,12
BL,ACAV,FACET,AC1,FLX,AAM,,00011056,BL-BUS,KELLEY SCHOOL OF BUSINESS,133335,1,12
BL,APHS,APPLIED HEALTH SCIENCE,AC1,FLX,FL5,TL - Lecturer,00034666,BL-APHS,APPLIED HEALTH SCIENCE,63667,1,10
BL,KINE,KINESIOLOGY,AC1,FLX,FL5,TL - Lecturer,00024089,BL-KINE,KINESIOLOGY,72497,1,10
BL,MATH,MATHEMATICS,AC1,FTX,FT1,PR - Professor,00005890,BL-MATH,MATHEMATICS,120459,1,10
BL,PSY,PSYCHOLOGICAL & BRAIN SCIENCES,AC1,FTX,FT3,PT - Assistant Professor,00026784,BL-PSY,PSYCHOLOGICAL & BRAIN SCIENCES,96562,1,10
BL,PSY,PSYCHOLOGICAL & BRAIN SCIENCES,AC1,FTX,FT3,PT - Assistant Professor,00005494,BL-PSY,PSYCHOLOGICAL & BRAIN SCIENCES,97000,1,10
BL,IIDC,IND INST ON DISABILITY/COMMNTY,AC1,RSS,RSS,,00027688,BL-IIDC,IND INST ON DISABILITY/COMMNTY,62830,1,12
BL,BI,BIOLOGY,AC1,FTX,ACP,,00028607,BL-BI,BIOLOGY,133728,1,10
BL,CHEM,CHEMISTRY,AC1,RSX,,,00007931,BL-CHEM,CHEMISTRY,72674,1,12
BL,SOC,SOCIOLOGY,AC1,FTX,FT2,PC - Associate Professor,00005577,BL-SOC,SOCIOLOGY,103364,1,10
BL,CCCS,CAMPUS CHILD CARE SUPPORT,AC1,UCH,UCH,,00045718,BL-CCCS,CAMPUS CHILD CARE SUPPORT,38786,1,12
BL,IPRC,PREVENTION INSIGHTS,AC1,RSS,RSS,,00051828,BL-APHS,APPLIED HEALTH SCIENCE,56309,1,12
BL,BI,BIOLOGY,AC1,FTX,FT1,PR - Professor,00004709,BL-BI,BIOLOGY,113052,1,10
BL,EALC,EAST ASIAN LANGS & CULTURES,AC1,FVX,FV3,PT - Assistant Professor,00047087,BL-EALC,EAST ASIAN LANGS & CULTURES,56500,1,10
BL,ACTG,ACCOUNTING DEPARTMENT,AC1,FTX,FT3,PT - Assistant Professor,00049622,BL-BUS,KELLEY SCHOOL OF BUSINESS,237350,1,10
BL,CEPR,"CENTER FOR EVALUATION, POLICY, AND RESEA",AC1,RSX,AAM,,00011973,BL-CEPR,"CENTER FOR EVALUATION, POLICY,",168495,1,12
BL,VPRO,OFC OF VP RESEARCH,AC1,AAB,AAB,,00035561,UA-VPRO,OFC OF VP RESEARCH,465000,1,12
BL,CEDP,COUNSELING & EDUCATIONAL PSY,AC1,FVX,CV3,PT - Assistant Professor,00021041,BL-EDUC,EDUCATION,57000,1,10
BL,STNG,STRINGS,AC1,FTX,FT1,PR - Professor,00005977,BL-MUS,JACOBS SCHOOL OF MUSIC,117452,1,10
BL,MUVO,VOICE DEPARTMENT,AC1,FRP,FRP,PR - Professor,00039409,BL-MUS,JACOBS SCHOOL OF MUSIC,90499,1,10
BL,CPIA,CHAMBER AND COLLABORATIVE MUSIC,AC1,FTX,FT1,PR - Professor,00020334,BL-MUS,JACOBS SCHOOL OF MUSIC,109161,1,10
BL,PSY,PSYCHOLOGICAL & BRAIN SCIENCES,AC1,FTX,FT1,PR - Professor,00005517,BL-PSY,PSYCHOLOGICAL & BRAIN SCIENCES,210000,1,10
BL,BI,BIOLOGY,AC1,FLX,FL5,TL - Lecturer,00046796,BL-BI,BIOLOGY,64000,1,10
BL,BI,BIOLOGY,AC1,RSS,RSS,,00000939,BL-BI,BIOLOGY,37744,1,12
BL,WDWN,WOODWINDS,AC1,FTX,FT1,PR - Professor,00005984,BL-MUS,JACOBS SCHOOL OF MUSIC,102250,1,10
BL,NURS,NURSING,AC1,FCX,FC3,PT - Assistant Professor,00052245,BL-NURS,NURSING,78589,1,10
BL,SPHS,SPEECH & HEARING SCIENCES,AC1,FCX,FC2,PC - Associate Professor,00018625,BL-SPHS,SPEECH & HEARING SCIENCES,83170,1,10
BL,APHS,APPLIED HEALTH SCIENCE,AC1,FCX,FC2,PC - Associate Professor,00008469,BL-APHS,APPLIED HEALTH SCIENCE,142577,1,12
BL,OPT,OPTOMETRY,AC1,RSS,RSS,,00027261,BL-OPT,OPTOMETRY,81143,1,12
BL,ISE,INTELLIGENT SYSTEMS ENGINEERING,AC1,FLX,FL5,TL - Lecturer,00053423,BL-ISE,INTELLIGENT SYSTEMS ENGINEERIN,66029,1,10
BL,BFIN,FINANCE DEPARTMENT,AC1,FLX,FL5,TL - Lecturer,00049698,BL-BUS,KELLEY SCHOOL OF BUSINESS,96100,1,10
BL,MUHI,MUSICOLOGY,AC1,FTX,FT1,PR - Professor,00005916,BL-MUS,JACOBS SCHOOL OF MUSIC,92025,1,10
BL,ENG,ENGLISH,AC1,FTX,FT2,PC - Associate Professor,00005025,BL-ENG,ENGLISH,94553,1,10
BL,PIAN,PIANO,AC1,FTX,FT2,PC - Associate Professor,00005926,BL-MUS,JACOBS SCHOOL OF MUSIC,91376,1,10
BL,HIST,HISTORY,AC1,FTX,AAM,,00028601,BL-HIST,HISTORY,120689,1,10
BL,SPAN,SPANISH & PORTUGUESE,AC1,FTX,AAM,,00005614,BL-SPAN,SPANISH & PORTUGUESE,119860,1,10
BL,IUHC,IU HEALTH CENTER,AC1,UMD,UMD,,00027122,BA-IUHC,IU HEALTH CENTER,212017,1,12
BL,LAWS,MAURER SCHOOL OF LAW,AC1,AAJ,AAJ,,00003776,BL-LAWS,MAURER SCHOOL OF LAW,299051,1,10
BL,SOAD,ESKENAZI SCHOOL OF ART ARCH + DESIGN,AC1,FTX,FT1,PR - Professor,00005081,BL-SOAD,ESKENAZI SCHOOL OF ART ARCH + ,110857,1,10
BL,MUBA,SCHOOL OF MUSIC BANDS,AC1,FTX,FT2,PC - Associate Professor,00009919,BL-MUS,JACOBS SCHOOL OF MUSIC,75000,1,10
BL,SPAN,SPANISH & PORTUGUESE,AC1,FTX,FT2,PC - Associate Professor,00005591,BL-SPAN,SPANISH & PORTUGUESE,83489,1,10
BL,REL,RELIGIOUS STUDIES,AC1,FTX,FT2,PC - Associate Professor,00005530,BL-REL,RELIGIOUS STUDIES,82847,1,10
BL,PIAN,PIANO,AC1,FTX,FT1,PR - Professor,00005935,BL-MUS,JACOBS SCHOOL OF MUSIC,110265,1,10
BL,PACE,POLITICAL AND CIVIC ENGAGEMENT,AC1,FLX,FLS,TS - Senior Lecturer,00038858,BL-PACE,POLITICAL AND CIVIC ENGAGEMENT,82471,1,12
BL,IUNI,IU NETWORK SCIENCES INSTITUTE,AC1,RSX,RS3,RT - Assistant Scientist;Scholar,00042032,BL-OSME,OBSERVATORY ON SOCIAL MEDIA,79635,1,12
BL,LREF,SCHOLARS COMMONS,AC1,LTX,HAN,,00015037,BL-LIBR,LIBRARIES,67000,1,12
BL,KINS,KINSEY INSTITUTE,AC1,RSX,RS2,RC - Associate Scientist;Scholar,00013242,BL-KINS,KINSEY INSTITUTE,100000,1,12
BL,CEUS,CENTRAL EURASIAN STUDIES,AC1,FLX,FLT,PR - Professor,00034624,BL-CEUS,CENTRAL EURASIAN STUDIES,65569,1,10
BL,SPEA,THE O'NEILL SCHOOL - BL SPEA,AC1,FLX,AAM,,00035323,BL-SPEA,THE O'NEILL SCHOOL - BL SPEA,143409,1,12
BL,LAWS,MAURER SCHOOL OF LAW,AC1,FCX,FC1,PR - Professor,00010858,BL-LAWS,MAURER SCHOOL OF LAW,155864,1,12
BL,MATH,MATHEMATICS,AC1,FLX,FL5,TL - Lecturer,00008027,BL-MATH,MATHEMATICS,51764,1,10
BL,PSY,PSYCHOLOGICAL & BRAIN SCIENCES,AC1,FVX,FV3,PT - Assistant Professor,00022771,BL-PSY,PSYCHOLOGICAL & BRAIN SCIENCES,54000,1,10
BL,BRSS,BRASS,AC1,FTX,FT1,PR - Professor,00005970,BL-MUS,JACOBS SCHOOL OF MUSIC,108233,1,10
BL,SPEA,THE O'NEILL SCHOOL - BL SPEA,AC1,FTX,FT2,PC - Associate Professor,00033206,BL-SPEA,THE O'NEILL SCHOOL - BL SPEA,147781,1,10
BL,MUHI,MUSICOLOGY,AC1,FVX,,,00001401,BL-MUS,JACOBS SCHOOL OF MUSIC,60000,1,10
BL,ISE,INTELLIGENT SYSTEMS ENGINEERING,AC1,UAS,UAS,,00043633,BL-ISE,INTELLIGENT SYSTEMS ENGINEERIN,85383,1,12
BL,EADM,EDUCATION ADMINISTRATION,AC1,AAJ,AAJ,,00007576,BL-EDUC,EDUCATION,140129,1,12
BL,SPHS,SPEECH & HEARING SCIENCES,AC1,FCX,FC1,PR - Professor,00003398,BL-SPHS,SPEECH & HEARING SCIENCES,96936,1,12
BL,SOCW,SCHOOL OF SOCIAL WORK,AC1,FLX,FLS,TS - Senior Lecturer,00036565,IN-SOCW,SCHOOL OF SOCIAL WORK,73378,1,12
BL,ISM,INTERNATIONAL STUDIES,AC1,FLX,FLS,TS - Senior Lecturer,00041137,BL-ISM,INTERNATIONAL STUDIES,63186,1,10
BL,MSCI,IUSM - BLOOMINGTON,AC1,FTX,FT1,PR - Professor,00013588,IN-MSCI,IUSM - BLOOMINGTON,240377,1,12
BL,LING,LINGUISTICS,AC1,FTX,FT3,PT - Assistant Professor,00014308,BL-LING,LINGUISTICS,83748,1,10
BL,IIDC,IND INST ON DISABILITY/COMMNTY,AC1,RSS,RSS,,00028031,BL-IIDC,IND INST ON DISABILITY/COMMNTY,60828,1,12
BL,CPCS,"COMM, PROF, AND COMPUTER SKILL",AC1,FLX,FL5,TL - Lecturer,00046635,BL-BUS,KELLEY SCHOOL OF BUSINESS,65913,1,10
BL,PSY,PSYCHOLOGICAL & BRAIN SCIENCES,AC1,FTX,FT2,PC - Associate Professor,00040560,BL-PSY,PSYCHOLOGICAL & BRAIN SCIENCES,107284,1,10
BL,HPSC,HIST & PHIL OF SCIENCE AND MEDICINE,AC1,FTX,AAL,,00007670,BL-HPSC,HIST & PHIL OF SCIENCE AND MED,230350,1,10
BL,OADT,BUSINESS OPERATIONS & DECISION TECHNOLOG,AC1,FLX,FLS,TS - Senior Lecturer,00008826,BL-BUS,KELLEY SCHOOL OF BUSINESS,95000,1,10
BL,BI,BIOLOGY,AC1,FTX,FT1,PR - Professor,00004713,BL-BI,BIOLOGY,138516,1,10
BL,COMM,IN INSTITUTE ON DISABILITY & COMMUNITY,AC1,RSS,RSS,,00048335,BL-IIDC,IND INST ON DISABILITY/COMMNTY,67743,1,12
BL,HIST,HISTORY,AC1,FTX,FT1,PR - Professor,00000261,BL-HIST,HISTORY,112986,1,10
BL,SPEA,THE O'NEILL SCHOOL - BL SPEA,AC1,FTX,AAM,,00000332,BL-SPEA,THE O'NEILL SCHOOL - BL SPEA,152183,1,10
BL,SPEA,THE O'NEILL SCHOOL - BL SPEA,AC1,FTX,AAM,,00032622,BL-SPEA,THE O'NEILL SCHOOL - BL SPEA,194725,1,10
